Arizona,2017,556478,753929,4599057,3,42,72,5.543,55.103,15.617
Arkansas,2017,236702,314368,1937651,1,12,22,4.789,37.278,11.315
California,2017,3026428,4250955,25769686,15,326,585,5.08,76.794,22.708
Colorado,2017,430432,587460,3708548,3,68,109,7.755,116.361,29.364
Connecticut,2017,272254,387595,2405282,1,24,38,4.134,61.692,15.767
Delaware,2017,69413,94216,651806,0,6,11,3.721,68.806,17.213
District of Columbia,2017,31570,87525,474297,0,6,20,2.639,74.033,42.607
Florida,2017,1431798,1961154,14656396,7,119,235,4.812,60.846,16.03
Georgia,2017,866242,1105245,6661559,3,51,103,3.436,46.359,15.443
Hawaii,2017,95447,123940,938835,0,7,16,3.531,60.241,17.504
Idaho,2017,152823,180549,1089805,1,7,11,5.475,39.577,10.51
Illinois,2017,995426,1331211,8380092,5,81,153,5.02,60.695,18.29
Indiana,2017,537556,738014,4276407,3,48,67,6.279,65.313,15.706
Iowa,2017,245032,357855,2020666,1,17,21,4.91,46.931,10.234
Kansas,2017,237064,322476,1819258,1,16,22,5.512,48.714,12.022
Kentucky,2017,340220,465663,2903588,2,23,39,5.065,49.234,13.523
Louisiana,2017,361940,479234,2987835,1,19,37,3.06,39.679,12.483
Maine,2017,89705,122655,948984,1,9,14,6.253,75.368,14.599
Maryland,2017,452456,600019,4007455,1,32,64,3.004,53.192,15.899
Massachusetts,2017,481835,793182,4649494,3,72,98,5.409,90.333,21.098
Michigan,2017,762352,1091893,6612857,3,66,95,4.561,60.187,14.356
Minnesota,2017,434904,572931,3665430,2,38,72,5.158,66.465,19.595
Mississippi,2017,241768,322550,1887440,1,10,25,3.171,32.473,13.157
Missouri,2017,466292,635726,3997148,2,26,46,4.226,41.376,11.391
Montana,2017,75436,110155,702611,0,7,10,6.517,61.24,13.837
Nebraska,2017,155993,212817,1206583,1,13,15,5.424,61.963,12.343
Nevada,2017,229143,283377,2008499,1,17,39,5.42,58.401,19.576
New Hampshire,2017,94983,141804,933100,1,15,16,8.039,106.514,17.044
New Jersey,2017,684290,880024,6010331,2,38,71,3.36,42.682,11.876
New Mexico,2017,165877,219023,1351993,1,13,22,6.656,58.583,16.567
New York,2017,1375507,2093893,13260774,5,144,290,3.946,68.801,21.833
North Carolina,2017,791658,1058797,6764669,3,51,104,4.286,48.597,15.426
North Dakota,2017,53301,94024,469643,0,4,5,4.528,45.218,9.955
Ohio,2017,896066,1210058,7695525,4,60,91,4.419,49.88,11.851
Oklahoma,2017,317113,419663,2479838,2,25,36,5.07,58.799,14.636
Oregon,2017,294160,416018,2839447,2,40,67,8.032,97.192,23.589
Pennsylvania,2017,916014,1313052,8642237,5,87,139,5.312,65.999,16.128
Rhode Island,2017,73039,125273,711511,0,9,14,5.62,73.409,19.856
South Carolina,2017,373712,507495,3345950,2,32,54,4.577,62.379,16.179
South Dakota,2017,68252,92097,550564,0,3,4,4.264,36.022,8.173
Tennessee,2017,511356,690281,4443021,2,35,69,4.693,50.244,15.475
Texas,2017,2463690,3098890,17545587,11,124,194,4.422,39.89,11.039
Utah,2017,306536,398120,1780017,2,18,21,5.203,45.178,11.565
Vermont,2017,41544,74251,428613,0,8,10,8.127,110.644,23.457
Virginia,2017,629286,874127,5542540,2,45,80,3.696,51.95,14.522
Washington,2017,541234,736912,4970994,3,50,100,6.301,68.516,20.116
West Virginia,2017,125736,177588,1238942,1,9,18,6.142,52.696,14.525
Wisconsin,2017,443580,622050,3833603,3,43,67,5.978,69.826,17.382
Wyoming,2017,44389,57838,375569,0,2,4,5.406,42.253,9.52
Alabama,2018,371033,505103,3225318,1,21,51,3.137,41.327,15.847
Alaska,2018,57444,71183,455906,0,4,8,4.665,50.901,17.784
Arizona,2018,562546,763917,4715857,3,41,67,4.839,53.059,14.111
Arkansas,2018,237382,312348,1949363,1,10,17,3.627,30.528,8.947
California,2018,3017701,4174962,25917724,16,322,572,5.185,77.052,22.073
Colorado,2018,433719,589317,3782655,3,65,130,6.401,109.813,34.458
Connecticut,2018,268807,383297,2408141,1,24,36,3.738,62.094,14.99
Delaware,2018,69325,92525,659878,0,6,12,3.077,66.328,17.942
District of Columbia,2018,31910,86420,479448,0,6,18,2.14,64.54,37.527
Florida,2018,1439529,1956426,14896983,5,99,211,3.588,50.74,14.138
Georgia,2018,868842,1107324,6756292,2,38,85,2.538,34.09,12.602
Hawaii,2018,95153,120820,939985,0,7,20,4.262,61.164,21.337
Idaho,2018,155001,183511,1119507,1,7,12,5.737,40.141,10.399
Illinois,2018,984930,1308622,8378609,4,62,158,4.016,47.677,18.835
Indiana,2018,537380,736727,4312382,3,34,51,5.028,46.309,11.912
Iowa,2018,245846,353673,2032017,1,16,21,4.675,45.074,10.329
Kansas,2018,237062,320289,1827127,1,16,31,5.448,51.114,17.065
Kentucky,2018,339761,461868,2917791,2,21,50,4.468,46.095,17
Louisiana,2018,360378,468361,2992047,1,22,46,2.553,47.722,15.322
Maine,2018,89221,121181,955772,1,9,14,5.617,72.549,14.242
Maryland,2018,450671,590912,4017859,1,26,60,2.658,44.141,15.019
Massachusetts,2018,477554,788962,4680619,2,55,76,4.224,69.831,16.331
Michigan,2018,753613,1077222,6657456,3,64,88,3.677,59.281,13.146
Minnesota,2018,438045,568703,3698785,2,34,65,4.306,59.439,17.562
Mississippi,2018,241623,316108,1894943,1,11,26,2.518,34.478,13.625
Missouri,2018,465766,627312,4022731,2,26,40,3.83,41.172,10.02
Montana,2018,76259,109604,712413,0,8,11,6.136,69.199,15.342
Nebraska,2018,157259,211523,1215009,1,13,14,4.994,59.279,11.251
Nevada,2018,231765,283278,2046371,1,21,48,5.33,74.119,23.468
New Hampshire,2018,94278,140227,945381,1,13,18,6.116,92.342,18.573
New Jersey,2018,675646,860848,5989388,2,41,76,3.176,47.726,12.7
New Mexico,2018,165707,216551,1364936,1,11,21,6.512,49.764,15.286
New York,2018,1348363,2031273,13191928,4,131,282,3.223,64.42,21.374
North Carolina,2018,793730,1067047,6865689,3,55,111,3.34,51.701,16.171
North Dakota,2018,54491,91846,473049,0,4,5,4.789,44.136,9.799
Ohio,2018,889700,1200403,7734940,3,59,109,3.652,48.921,14.126
Oklahoma,2018,318276,417957,2497934,1,18,34,4.102,42.448,13.438
Oregon,2018,295052,415291,2880798,2,35,67,6.613,84.12,23.241
Pennsylvania,2018,910130,1292868,8675385,4,82,148,4.287,63.491,17.083
Rhode Island,2018,72481,122890,714973,0,8,12,4.287,66.633,16.654
South Carolina,2018,377471,504595,3407157,1,21,41,2.77,40.638,12.059
South Dakota,2018,69325,91692,557354,0,3,4,4.447,35.675,7.694
Tennessee,2018,513011,687939,4497884,2,25,61,3.581,35.72,13.483
Texas,2018,2485959,3116800,17862401,11,128,207,4.432,41.184,11.563
Utah,2018,312345,406023,1821899,2,15,16,5.158,36.51,8.808
Vermont,2018,41066,73777,430733,0,7,10,6.816,90.882,22.509
Virginia,2018,629725,869285,5581639,2,45,80,3.077,52.012,14.339
Washington,2018,545968,738052,5065742,3,46,95,5.256,62.189,18.748
West Virginia,2018,124659,174236,1235448,1,8,16,5.065,47.575,12.683
Wisconsin,2018,442510,615930,3861670,2,34,64,5.528,55.373,16.536
Wyoming,2018,44908,57395,377084,0,3,4,6.164,58.258,11.552
