Michigan,2009,822105,1097830,6398696,43,48,4,60.387,89.292,1.469,67,220,414,80.901,200.577,64.719,118,358,610,142.962,325.85,95.315
Minnesota,2009,413410,583280,3372460,20,23,3,54.237,76.49,1.445,25,98,136,60.923,167.565,40.472,49,175,240,118.999,300.243,71.131
Mississippi,2009,248816,336097,1784646,10,11,1,41.618,52.912,1.329,13,42,56,52.236,125.74,31.481,27,73,102,106.542,217.007,57.274
Missouri,2009,476436,643637,3819620,24,21,3,56.103,65.009,1.425,31,112,160,64.236,174.365,41.818,58,178,269,121.481,275.996,70.552
Montana,2009,73735,110260,633252,5,6,1,75.259,116.843,1.847,7,25,43,96.084,227.135,68.431,12,41,66,168.268,376.02,103.503
Nebraska,2009,142549,214428,1106278,6,8,1,45.193,64.402,1.346,9,33,44,62.96,154.43,39.814,15,56,68,108.084,262.755,61.587
Nevada,2009,212438,257198,1680228,11,8,2,65.137,63.73,1.773,16,47,88,76.103,181.645,52.205,32,72,138,150.224,280.333,81.872
New Hampshire,2009,103281,140176,883622,6,6,1,74.198,106.096,1.678,12,40,61,115.103,282.909,68.841,19,59,95,184.494,417.433,106.988
New Jersey,2009,695052,873788,5686972,38,38,5,60.017,87.198,1.453,50,157,203,72.054,179.525,35.774,95,278,398,136.084,317.769,69.968
New Mexico,2009,161555,228756,1244885,10,8,2,82.723,81.207,2.36,15,44,67,93.4,192.48,54.11,29,73,102,181.238,319.731,82.064
New York,2009,1509858,2236966,12648267,76,85,11,57.09,74.308,1.641,130,480,660,85.781,214.614,52.197,216,773,1142,143.2,345.613,90.304
North Carolina,2009,723670,986404,5935653,36,34,4,53.58,68.498,1.313,51,195,294,70.991,197.213,49.574,90,299,427,123.844,302.617,71.925
North Dakota,2009,47211,92922,397148,2,3,0,45.227,61.355,1.279,2,9,11,44.013,99.789,27.075,5,21,19,98.41,225.477,48.86
Ohio,2009,924820,1214036,7442306,47,47,6,56.801,75.904,1.379,70,223,284,76.143,183.419,38.123,121,372,499,131.309,306.712,67.065
Oklahoma,2009,292084,419077,2272080,15,13,2,55.546,60.702,1.599,21,73,112,71.711,173.637,49.399,41,117,173,139.207,279.475,76.217
Oregon,2009,288096,401242,2525156,17,15,2,74.868,90.59,1.951,27,96,205,94.631,238.83,81.05,56,156,294,195.308,388.969,116.615
Pennsylvania,2009,962444,1360835,8272159,50,58,6,58.092,82.729,1.252,71,261,321,74.038,191.828,38.772,131,428,603,136.163,314.337,72.865
Rhode Island,2009,79655,129145,684072,5,5,1,71.737,101.317,1.903,8,39,50,96.273,298.323,73.444,14,55,75,170.302,426.907,109.774
South Carolina,2009,352096,480982,2912325,17,18,2,48.852,70.679,1.255,20,85,119,57.415,175.925,40.967,43,138,213,120.712,287.474,73.089
South Dakota,2009,63682,93602,505557,3,4,0,48.353,70.433,1.382,4,12,17,55.108,133.074,33.179,7,24,27,112.156,256.598,54.013
Tennessee,2009,491069,646257,4079971,20,23,3,42.573,66.548,1.341,26,92,126,53.358,141.703,30.926,54,168,274,110.849,259.616,67.107
Texas,2009,2125058,2813275,14745138,104,104,14,54.812,64.815,1.605,138,415,511,64.903,147.401,34.643,263,671,875,123.79,238.34,59.318
Utah,2009,254680,379390,1528461,12,11,2,40.253,39.633,1.622,9,29,29,36.75,77.419,18.973,24,70,57,92.689,185.231,37.015
Vermont,2009,45631,72557,419057,3,3,0,82.052,124.663,1.703,5,23,34,106.452,320.093,81.524,8,34,50,178.785,463.466,118.29
Virginia,2009,598313,865844,4976551,30,36,4,56.42,76.452,1.379,40,151,186,67.425,173.969,37.343,78,254,334,131.047,293.215,67.13
Washington,2009,516464,706882,4324124,26,27,4,62.072,93.696,1.928,41,161,289,80.059,227.394,66.933,79,272,424,153.233,384.986,98.09
West Virginia,2009,130503,183731,1227612,7,6,1,55.586,64.012,1.437,8,35,49,61.417,188.903,40.312,16,50,92,123.555,274.851,74.691
Wisconsin,2009,440921,634912,3641561,25,22,3,63.619,70.396,1.328,30,100,137,68.7,158.11,37.605,61,188,246,139.376,296.097,67.495
Wyoming,2009,41288,62918,342522,2,3,0,65.913,79.664,1.607,3,10,11,70.735,152.612,33.518,6,16,20,138.304,256.046,57.227
Alabama,2010,386718,535455,3052348,16,18,2,46.016,55.941,1.186,23,76,112,58.274,142.542,36.742,43,120,183,110.797,223.545,59.822
Alaska,2010,61192,77636,424976,4,3,1,75.084,84.852,3.763,6,19,39,101.33,245.936,91.815,11,29,58,182.838,375.666,135.308
Arizona,2010,535234,700156,4014024,30,27,4,65.199,70.161,1.889,47,111,213,86.906,158.636,53.045,85,190,368,158.04,271.708,91.641
Arkansas,2010,234810,316170,1851278,11,10,1,50.917,56.705,1.123,13,44,61,54.889,139.972,33.198,26,74,120,112.758,233.179,65.041
California,2010,3195149,4379387,23321879,197,191,36,71.888,83.529,2.439,307,925,1426,96.231,211.2,61.146,545,1429,2345,170.696,326.336,100.568
Colorado,2010,395318,548890,3212230,28,20,3,91.675,95.717,2.292,42,148,255,107.136,270.207,79.501,77,219,389,195.562,399.471,121.234
Connecticut,2010,293487,364200,2350212,16,15,2,67.089,88.482,1.956,26,76,115,88.313,208.153,49.083,49,134,201,168.309,367.584,85.625
Delaware,2010,69567,99853,583371,4,4,1,72.242,98.43,2.148,6,20,24,90.886,198.701,41.265,12,36,49,167.218,364.108,83.705
District of Columbia,2010,31644,98663,399778,2,5,1,79.708,114.586,4.51,3,22,30,109.737,227.546,75.58,6,38,54,179.857,382.606,135.323
Florida,2010,1383191,1933760,12708633,68,75,13,54.71,72.213,1.62,96,360,541,69.053,185.962,42.534,190,599,947,137.669,309.819,74.499
Georgia,2010,821577,1066108,5997840,44,34,5,60.986,55.241,1.643,52,151,182,62.721,141.449,30.268,102,259,360,124.09,242.648,59.982
Hawaii,2010,99395,134011,878476,5,5,1,71.808,77.147,2.72,9,23,39,87.555,168.174,43.987,15,38,72,154.233,282.176,82.252
Idaho,2010,137928,172570,956472,7,6,1,55.538,63.054,1.251,10,26,51,73.899,152.792,53.594,20,43,85,143.891,251.72,88.564
Illinois,2010,1069760,1393734,8165781,54,52,9,56.685,75.273,1.862,79,277,381,73.455,198.484,46.688,139,449,609,129.759,322.159,74.616
Indiana,2010,540996,726313,4081667,27,28,3,51.576,72.859,1.334,32,127,189,58.847,175.231,46.188,61,206,292,112.53,283.836,71.555
Iowa,2010,241547,344598,1944254,12,14,1,53.362,72.199,1.222,15,56,63,62.948,163.777,32.191,32,99,121,132.34,286.068,62.285
Kansas,2010,235977,319632,1761207,13,11,1,62.859,65.141,1.357,15,47,64,62.539,147.702,36.269,32,83,111,134.376,260.49,63.053
Kentucky,2010,340083,456240,2789768,17,14,2,56.431,54.213,1.322,20,71,98,58.698,155.94,35.072,40,108,168,118.357,236.024,60.26
Louisiana,2010,368184,525362,2810803,17,18,3,46.886,53.05,1.479,21,71,82,56.093,135.897,29.267,39,119,152,106.86,225.691,54.163
Maine,2010,98025,129424,913496,5,5,1,63.783,87.563,1.849,8,31,52,86.686,235.707,56.412,15,48,92,155.147,367.338,101.092
Maryland,2010,464119,622291,3742499,25,21,4,58.527,66.953,2.092,30,109,117,65.494,174.974,31.232,63,198,209,136.083,318.598,55.81
Massachusetts,2010,498579,763633,4320664,33,34,6,82.057,101.19,2.744,56,218,290,111.513,285.9,67.141,91,328,447,182.181,429.712,103.538
Michigan,2010,826549,1088897,6365041,44,46,6,61.711,84.756,1.876,67,228,413,81.531,209.826,64.84,118,364,611,142.937,334.676,96.056
Minnesota,2010,426996,571065,3419350,23,20,3,58.04,71.786,1.885,31,108,139,72.178,189.096,40.62,58,182,235,135.993,318.064,68.59
Mississippi,2010,249977,333665,1819793,11,10,1,49.852,49.128,1.271,15,48,72,61.41,144.326,39.582,29,77,121,117.945,232.06,66.528
Missouri,2010,478541,653980,3823426,25,20,3,60.24,55.127,1.474,34,121,143,71.918,184.372,37.31,63,183,256,131.53,279.194,67.007
Montana,2010,74688,106003,651403,6,5,1,91.926,101.056,1.891,8,28,49,101.296,262.827,74.627,15,41,79,198.524,383.399,120.608
Nebraska,2010,146828,205186,1143103,7,7,1,48.134,59.994,1.426,9,30,40,61.898,144.184,34.582,16,50,65,111.154,243.295,56.448
Nevada,2010,219015,279716,1733566,13,12,2,70.641,83.724,1.967,18,54,100,82.907,192.767,57.693,36,83,177,165.825,297.569,102.005
New Hampshire,2010,104712,137371,883019,7,6,1,81.548,100.791,2.249,12,38,44,113.879,276.447,49.543,20,57,80,189.872,415.045,90.929
New Jersey,2010,717188,866637,5785457,41,36,7,66.09,83.959,2.188,57,167,262,79.447,192.928,45.202,104,278,391,144.501,320.47,67.663
New Mexico,2010,170679,225076,1293249,11,8,1,87.359,83.477,2.166,16,47,75,95.27,210.506,57.743,32,72,122,184.922,319.387,94.087
New York,2010,1497645,2236959,12651349,77,87,16,57.246,72.111,2.352,119,439,668,79.37,196.376,52.83,207,713,1111,138.225,318.57,87.814
North Carolina,2010,752637,1007676,6102077,41,39,4,60.641,78.027,1.323,60,210,282,80.24,208.524,46.25,106,323,423,141.38,320.253,69.386
North Dakota,2010,49024,89035,423460,2,3,0,49.049,61.069,1.44,3,11,10,55.367,118.746,24.749,6,21,22,117.743,237.708,52.998
Ohio,2010,938484,1227142,7436917,48,47,7,57.705,75.047,1.639,65,223,321,69.457,181.524,43.201,124,382,582,132.113,311.065,78.222
Oklahoma,2010,301684,420490,2336963,15,13,2,55.016,55.75,1.314,21,63,110,69.053,150.335,46.955,39,97,173,127.99,231.44,74.024
Oregon,2010,291949,408353,2544311,16,15,2,70.139,89.386,1.901,29,104,227,100.674,254.129,89.083,54,161,323,184.174,393.353,126.893
Pennsylvania,2010,977609,1402639,8359212,49,59,7,56.243,81.123,1.676,68,256,346,70.043,182.619,41.377,125,439,602,128.005,313.079,71.969
Rhode Island,2010,79365,132016,682132,5,6,1,78.503,110.835,2.476,9,41,57,116.345,313.992,83.121,15,60,89,192.078,458.133,130.204
South Carolina,2010,356898,510126,2966560,20,18,2,59.81,63.499,1.35,23,84,117,65.124,164.194,39.525,49,141,216,137.173,276.599,72.924
South Dakota,2010,64595,90572,509409,3,3,0,52.961,59.786,1.403,4,12,16,62.288,130.178,31.634,8,20,28,119.232,225.369,54.76
Tennessee,2010,502882,675875,4110667,23,23,3,50.097,62.563,1.328,30,101,153,58.871,149.263,37.224,58,169,261,114.99,249.308,63.596
Texas,2010,2243713,2871691,15188973,108,110,13,53.982,66.192,1.504,138,416,516,61.431,145.033,33.972,273,697,890,121.639,242.857,58.58
Utah,2010,262463,362693,1532125,12,11,1,43.559,42.625,0.945,11,29,36,41.664,80.409,23.4,26,62,67,99.962,170.394,43.863
Vermont,2010,46814,72220,420783,3,2,0,93.546,91.072,2.348,6,25,37,137.695,343.593,88.665,10,34,54,215.586,469.604,129.242
Virginia,2010,620009,874464,5117877,32,35,5,59.103,77.178,1.844,43,159,185,69.789,182.321,36.072,81,257,321,130.844,294.21,62.771
Washington,2010,531313,729323,4373484,30,27,5,70.543,87.041,2.215,52,187,311,97.657,256.007,71.218,92,277,486,173.856,379.696,111.108
West Virginia,2010,131816,188497,1252067,7,7,1,62.838,76.877,1.172,9,37,47,70.736,198.123,37.357,18,56,87,134.48,295.769,69.824
Wisconsin,2010,455693,617748,3678180,22,20,3,50.872,61.136,1.602,32,101,154,70.246,163.828,41.768,58,175,243,126.267,282.541,65.976
Wyoming,2010,42751,62674,358902,2,2,0,57.743,60.878,1.328,3,9,12,60.772,136.058,33.573,6,16,23,139.81,256.993,63.022
Alabama,2011,385060,536921,3073532,18,18,2,49.418,59.523,1.111,22,77,104,56.178,143.431,33.842,42,126,193,108.574,235.442,62.948
Alaska,2011,60614,80497,432040,3,3,1,66.957,86.467,4.221,6,20,48,100.066,247.744,111.808,10,31,69,170.315,382.038,160.729
Arizona,2011,537268,709377,4077362,28,26,5,64.543,76.34,2.233,45,122,217,83.663,171.975,53.283,77,207,343,144.127,291.969,84.097
Arkansas,2011,235330,317333,1864363,11,11,1,51.741,57.334,1.294,14,47,67,60.093,147.087,36.05,29,80,119,122.293,250.963,63.694
California,2011,3156459,4427350,23658234,183,203,32,68.288,88.187,2.464,279,963,1595,88.284,217.413,67.418,509,1483,2387,161.372,335,100.879
Colorado,2011,397449,556502,3270160,24,21,4,74.917,94.264,2.458,42,149,250,104.707,268.145,76.328,70,219,397,176.39,393.922,121.45
Connecticut,2011,290956,369988,2363818,16,16,3,66.258,93.216,2.276,25,88,142,87.186,236.636,60.139,47,144,221,161.897,389.479,93.617
Delaware,2011,69055,101269,590737,4,4,1,73.237,99.408,2.373,7,21,29,95.798,209.529,49.5,12,39,56,167.032,389.245,95.536
District of Columbia,2011,31373,96533,411604,2,5,1,83.679,116.866,5.169,3,24,30,93.503,244.882,72.386,5,41,60,172.34,422.929,146.424
Florida,2011,1381693,1959129,12916437,69,73,13,56.374,70.311,1.681,97,373,611,70.285,190.181,47.279,179,614,1006,129.879,313.581,77.895
Georgia,2011,824731,1085263,6074730,42,38,6,56.296,59.765,1.595,59,181,236,72.017,166.463,38.805,103,283,391,125.181,261.192,64.373
Hawaii,2011,97800,138119,887821,5,5,1,71.013,81.484,3.13,9,25,51,96.872,181.542,56.945,16,44,90,166.047,315.12,101.418
Idaho,2011,139014,173198,969335,7,6,1,53.987,61.527,1.604,9,23,36,62.064,130.872,37.652,18,42,63,129.671,240.183,65.433
Illinois,2011,1057464,1393927,8215103,53,54,9,56.975,77.633,1.904,73,283,394,69.398,202.745,47.91,134,451,631,127.126,323.393,76.87
Indiana,2011,540292,729904,4108332,27,28,4,54.914,75.722,1.709,34,123,177,62.483,167.842,43.144,64,214,302,119.258,292.585,73.561
Iowa,2011,241228,346249,1956812,13,14,2,55.788,72.569,1.334,16,58,81,66.547,168.444,41.307,30,101,131,125.205,292.449,67.163
Kansas,2011,236049,321178,1772671,12,13,2,50.761,67.218,1.459,13,36,45,54.686,113.433,25.518,27,77,91,116.185,239.753,51.248
Kentucky,2011,339685,459703,2803041,17,13,2,54.288,57.901,1.482,21,80,102,60.605,173.521,36.452,40,122,179,117.438,266.211,63.977
Louisiana,2011,367339,524049,2841017,15,19,3,43.358,61.816,1.559,18,68,86,50.068,130.044,30.154,39,129,198,106.734,246.864,69.683
Maine,2011,96430,129601,918180,5,5,1,67.226,84.177,2.231,9,29,58,89.427,226.617,62.943,15,47,101,155.685,361.41,110.285
Maryland,2011,459636,628350,3789736,25,23,5,60.969,77.133,2.015,35,110,139,75.391,175.341,36.595,64,209,239,139.811,332.483,63.067
Massachusetts,2011,494412,768767,4368462,31,40,6,76.635,110.912,2.827,52,198,277,105.807,257.718,63.379,88,311,468,178.117,405.083,107.184
Michigan,2011,814217,1098296,6392662,45,46,6,64.592,84.179,2.045,72,243,423,88.938,221.251,66.092,122,378,652,149.998,344.069,101.97
Minnesota,2011,424745,570686,3457060,22,21,4,56.205,80.593,2.065,31,100,150,72.741,175.796,43.253,58,193,276,136.442,337.736,79.931
Mississippi,2011,248417,335677,1830270,11,11,2,47.09,58.159,1.278,16,53,71,63.181,158.616,38.803,28,83,113,111.095,248.199,61.991
Missouri,2011,475157,654561,3846810,25,24,4,59.242,62.801,1.499,35,114,147,72.789,174.071,38.303,63,187,261,133.153,285.499,67.928
Montana,2011,74042,107193,657558,5,5,1,83.974,99.672,2.073,7,28,52,95.551,265.111,79.432,14,41,80,188.608,382.153,121.016
Nebraska,2011,147027,205521,1153600,7,8,1,52.071,69.503,1.514,10,30,43,65.293,148.266,37.4,18,53,68,122.016,259.822,58.689
Nevada,2011,219786,282581,1757473,13,12,2,70.525,90.902,2.187,19,57,113,87.663,200.119,64.351,37,90,199,169.01,319.867,113.007
New Hampshire,2011,102838,138951,888797,7,7,1,78.7,115.815,2.612,10,37,48,96.056,263.713,54.067,18,59,88,178.524,423.596,98.828
New Jersey,2011,710612,876279,5826415,39,37,7,59.936,80.175,1.828,49,169,231,68.503,192.595,39.585,94,296,380,132.091,337.842,65.202
New Mexico,2011,169342,226502,1303353,11,8,1,89.347,78.908,2.433,17,48,90,98.174,213.495,69.354,33,75,138,192.191,329.849,105.944
New York,2011,1474700,2242476,12760358,74,91,18,56.847,79.295,2.414,116,479,763,78.636,213.476,59.805,204,782,1239,138.592,348.735,97.117
North Carolina,2011,757390,1024771,6176978,39,35,5,55.55,67.393,1.331,58,198,262,76.909,192.801,42.425,104,316,405,137.254,308.331,65.57
North Dakota,2011,48873,91747,430829,2,3,0,45.192,68.158,1.577,3,13,13,60.163,144.436,30.719,6,25,25,112.622,272.498,57.336
Ohio,2011,929629,1230773,7466946,52,49,7,63.093,79.385,1.805,70,237,402,75.317,192.217,53.882,131,393,697,141.038,319.002,93.329
Oklahoma,2011,304074,423379,2358834,15,14,2,56.329,58.127,1.598,19,60,107,63.675,141.4,45.468,38,108,176,123.428,254.704,74.72
Oregon,2011,291972,409608,2575672,15,18,3,65.338,97.673,2.718,29,106,264,98.649,258.063,102.506,49,155,368,167.408,379.053,143.027
Pennsylvania,2011,964004,1405623,8405726,46,61,8,54.267,83.08,1.742,66,247,353,68.702,175.439,41.975,124,449,624,129.042,319.281,74.291
Rhode Island,2011,77839,132549,684237,5,6,1,86.093,109.44,2.613,10,40,67,124.411,301.577,97.447,16,61,98,201.078,460.349,142.628
South Carolina,2011,357301,513846,3005444,20,17,3,63.509,64.147,1.512,26,99,155,72.413,192.365,51.518,49,158,240,138.219,306.691,79.734
South Dakota,2011,64463,91190,516437,3,3,0,50.978,63.066,1.532,4,13,22,64.44,139.457,42.843,8,24,36,116.605,259.228,70.588
Tennessee,2011,504106,683640,4150263,25,22,4,52.341,58.729,1.39,30,101,158,59.182,147.022,38.117,56,170,250,111.344,248.05,60.251
Texas,2011,2265694,2919940,15484139,108,114,14,52.623,68.939,1.473,143,402,511,63.221,137.608,32.984,279,720,930,123.321,246.441,60.075
Utah,2011,268417,363323,1563689,11,10,1,36.75,42.204,1.063,14,36,47,51.232,98.319,30.353,27,68,74,99.343,186.631,47.495
Vermont,2011,45855,72804,422511,3,2,0,94.341,91.215,2.863,6,24,39,133.563,331.79,93.389,10,34,60,214.979,469.907,143.19
Virginia,2011,618558,885563,5187508,33,36,5,63.886,82.646,2.01,41,151,178,66.097,170.611,34.406,85,269,336,137.305,303.859,64.813
Washington,2011,528978,735790,4437371,29,29,5,66.267,83.495,2.379,50,173,360,94.486,234.442,81.069,87,267,524,164.904,362.33,118.167
West Virginia,2011,131265,189182,1253581,8,7,1,67.487,76.737,1.306,9,33,41,66.34,175.45,32.92,17,56,84,131.256,297.335,67.19
Wisconsin,2011,451821,617016,3706797,22,22,4,51.987,65.545,1.73,35,112,172,77.821,181.832,46.534,56,181,258,124.444,292.684,69.47
Wyoming,2011,42890,63165,364101,2,2,0,54.178,60.296,1.609,3,8,16,59.995,130.589,43.608,6,17,28,132.123,273.773,77.334
Alabama,2012,383469,536933,3094837,18,18,3,47.793,59.105,1.261,18,75,105,48.132,139.31,34.086,40,136,213,103.61,253.621,68.966
Alaska,2012,60264,82442,434523,3,3,1,60.099,83.802,4.996,5,17,46,87.288,210.617,106.027,9,29,75,156.129,357.103,172.408
Arizona,2012,540502,720761,4141839,28,24,5,65.335,72.767,2.604,45,134,248,82.504,185.379,59.773,81,225,392,150.268,312.585,94.746
Arkansas,2012,236508,318730,1873816,12,11,2,58.017,60.35,1.875,13,46,79,56.791,142.836,42.338,30,78,128,126.965,243.375,68.228
California,2012,3117442,4458805,24005740,164,193,32,60.075,83.682,2.611,243,965,1614,78.021,216.443,67.234,444,1519,2421,142.534,340.768,100.833
Colorado,2012,402137,565276,3332461,24,20,5,79.202,99.404,3.75,45,164,338,111.633,290.498,101.28,75,240,499,187.599,424.241,149.797
Connecticut,2012,288704,376034,2375197,18,16,3,73.655,90.961,2.409,25,92,156,85.655,244.057,65.497,46,148,231,160.169,394.09,97.237
Delaware,2012,68333,102080,599773,4,4,1,73.877,90.933,2.424,6,21,34,91.523,207.475,56.755,11,39,57,167.181,384.915,95.135
District of Columbia,2012,30856,94677,424447,2,4,1,90.718,108.464,4.603,3,24,39,98.923,255.291,91.442,6,41,69,180.149,436.762,161.82
Florida,2012,1385416,1972330,13133353,75,73,15,61.447,70.068,1.852,104,377,673,75.221,190.938,51.206,189,632,1063,136.417,320.62,80.964
Georgia,2012,831609,1100053,6155586,41,39,6,54.97,62.082,1.697,59,199,365,71.393,181.265,59.287,105,303,518,126.209,275.087,84.099
Hawaii,2012,97086,140225,896059,5,5,2,65.953,74.992,3.828,9,26,62,95.52,188.385,69.064,15,44,93,153.325,312.696,103.517
Idaho,2012,140843,173004,983206,7,6,1,55.64,57.817,2.157,8,24,40,56.143,140.537,40.277,18,44,66,125.251,251.757,67.425
Illinois,2012,1045769,1394500,8256950,51,54,9,54.938,76.295,2.076,65,280,398,62.62,200.74,48.237,132,438,677,126.084,314.262,81.989
Indiana,2012,541016,734767,4135390,26,30,4,52.653,78.044,2.083,32,130,177,59.709,177.279,42.82,66,232,300,121.237,315.835,72.626
Iowa,2012,241811,349004,1968010,12,14,3,50.792,77.228,1.813,15,57,81,62.465,163.095,41.184,29,104,133,119.376,298.011,67.802
Kansas,2012,237185,323430,1779494,10,13,2,43.006,65.538,1.781,12,40,52,50.89,122.326,28.96,24,78,90,100.397,241.499,50.753
Kentucky,2012,339960,464737,2815636,15,17,3,45.77,66.43,1.73,17,77,99,50.749,165.595,35.31,34,125,175,100.47,268.597,62.144
Louisiana,2012,367827,521917,2870080,17,19,4,50.283,60.995,1.589,19,76,96,50.94,145.845,33.328,45,140,219,123.394,268.316,76.333
Maine,2012,94988,128694,923093,5,6,1,62.973,106.022,2.668,9,32,73,92.609,247.109,79.523,15,50,121,159.86,387.803,131.15
Maryland,2012,457152,631368,3837914,27,26,5,68.337,86.47,2.142,34,126,181,75.05,199.877,47.287,66,216,282,145.077,342.657,73.574
Massachusetts,2012,491273,775063,4420226,27,40,5,65.645,118.002,2.911,44,206,313,89,266.41,70.714,74,324,487,150.514,418.644,110.193
Michigan,2012,805764,1107310,6419614,48,48,7,69.843,87.122,2.507,74,245,490,91.255,221.508,76.361,130,383,755,161.158,345.927,117.574
Minnesota,2012,424639,571439,3494114,19,20,4,47.712,77.598,2.458,28,98,153,66.868,171.395,43.747,51,183,302,119.863,320.864,86.413
Mississippi,2012,247257,337204,1839846,11,11,2,44.575,58.5,1.347,13,51,60,51.301,151.6,32.562,25,86,102,102.799,255.081,55.168
Missouri,2012,472889,655094,3869695,26,27,5,62.27,78.913,2.038,34,132,189,71.044,201.512,48.83,65,210,307,137.815,319.904,79.257
Montana,2012,73896,108999,663344,4,4,1,61.232,87.485,2.637,6,25,56,86.819,230.417,84.38,12,38,84,158.035,349.784,126.487
Nebraska,2012,148030,207051,1162770,8,7,1,55.352,59.729,1.857,9,31,43,62.441,150.702,36.798,19,58,75,130.346,278.324,64.577
Nevada,2012,221167,285463,1788826,11,10,2,60.721,75.439,2.708,18,53,112,83.29,185.582,62.526,35,88,200,158.383,309.623,111.897
New Hampshire,2012,101207,140004,894572,6,8,1,78.344,131.745,3.188,10,39,62,96.203,277.749,69.851,18,62,95,182.309,439.762,105.879
New Jersey,2012,706126,884775,5868068,36,35,7,54.411,71.729,1.821,38,137,214,53.769,154.776,36.403,85,274,400,120.589,309.805,68.113
New Mexico,2012,168112,228037,1308966,10,7,2,80.141,69.736,3.07,15,44,95,92.19,193.347,72.261,31,73,153,183.818,320.615,117.154
New York,2012,1456617,2243318,12875810,74,88,20,58.223,76.579,2.491,118,457,798,81.249,203.655,61.955,213,762,1367,146.237,339.731,106.14
North Carolina,2012,764610,1041859,6254266,37,36,6,52.029,64.652,1.632,51,173,273,66.658,166.364,43.587,97,300,480,126.364,288.107,76.787
North Dakota,2012,49581,96345,439830,2,4,1,39.464,69.52,1.851,3,14,14,51.912,140.415,32.568,5,27,27,97.884,276.629,60.627
Ohio,2012,925827,1235683,7496795,48,51,8,58.139,80.46,2.152,68,232,434,73.561,187.621,57.913,123,385,729,132.654,311.584,97.238
Oklahoma,2012,306820,426492,2381640,14,13,3,48.571,60.575,2.031,16,62,96,51.596,144.292,40.263,32,115,163,104.383,270.273,68.466
Oregon,2012,292050,411744,2606713,16,16,4,69.04,89.304,3.964,28,96,270,95.863,233.868,103.717,50,148,432,170.959,358.791,165.884
Pennsylvania,2012,951880,1397926,8449649,48,60,8,57.396,84.636,1.893,65,266,366,68.149,190.136,43.371,125,458,640,131.75,327.759,75.729
Rhode Island,2012,76543,132076,687705,5,6,1,81.679,109.022,3.213,10,39,77,129.528,297.904,111.836,16,60,106,202.765,451.652,154.116
South Carolina,2012,359524,519243,3047485,21,19,3,66.522,70.377,1.794,26,97,147,71.097,187.513,48.134,49,166,245,136.045,319.919,80.442
South Dakota,2012,64901,92359,523437,3,3,1,41.988,63.11,1.748,3,12,19,51.349,126.812,36.713,6,23,36,99.201,246.572,69.711
Tennessee,2012,505317,692825,4187386,24,23,4,51.754,58.955,1.614,31,104,158,60.432,150.056,37.693,63,182,290,124.99,262.259,69.366
Texas,2012,2295567,2964444,15777963,102,108,16,47.877,63.425,1.673,134,411,572,58.335,138.797,36.235,259,742,972,112.732,250.251,61.587
Utah,2012,275660,367327,1593468,10,11,2,35.328,41.354,1.705,15,40,59,53.532,109.111,36.834,27,75,93,99.518,205.208,58.462
Vermont,2012,45030,73369,423650,3,3,0,81.191,113.543,3.103,5,21,38,113.443,287.391,88.818,9,34,60,197.771,467.669,142.682
Virginia,2012,619956,893349,5256298,30,34,6,56.825,77.613,2.118,38,152,236,60.509,170.258,44.867,88,291,460,141.628,325.28,87.593
Washington,2012,529852,738145,4498893,29,28,6,65.384,82.729,3.076,52,189,468,98.075,255.554,103.922,87,277,643,164.848,375.668,143.014
West Virginia,2012,130671,189908,1253753,7,6,1,54.456,60.292,1.707,7,28,45,52.252,148.767,35.653,15,50,94,113.91,264.432,75.224
Wisconsin,2012,449677,617207,3732300,25,23,5,61.649,69.475,2.136,32,114,165,71.843,184.624,44.241,59,190,284,131.351,308.169,76.175
Wyoming,2012,43516,63905,369343,2,2,0,54.907,62.084,2.206,3,9,16,59.534,141.181,43.735,5,16,27,117.114,256.962,72.181
Alabama,2013,382134,535409,3116298,17,18,3,44.59,60.41,1.49,19,81,126,49.81,150.424,40.28,38,145,221,99.03,269.916,71.006
Alaska,2013,59900,83456,435577,3,3,1,69.865,90.444,5.2,6,18,45,91.884,213.009,104.227,10,30,73,172.978,364.658,167.019
Arizona,2013,543484,732863,4218271,29,28,5,65.845,80.035,2.597,45,147,291,82.996,200.441,69.037,82,231,439,151.206,315.284,104.009
Arkansas,2013,236666,319372,1883371,12,11,2,57.799,66.292,2.047,15,52,97,62.205,162.135,51.487,30,85,162,127.887,265.284,86.24
California,2013,3080548,4469106,24421137,165,195,38,61.609,85.629,2.854,269,941,1733,87.369,210.463,70.944,463,1506,2664,150.342,336.943,109.081
Colorado,2013,408429,575557,3398728,28,22,5,91.278,101.944,3.942,51,180,423,125.57,312.392,124.476,85,253,571,208.121,439.516,168.038
Connecticut,2013,286281,381473,2382534,19,17,3,70.991,90.123,2.546,23,86,151,79.112,224.147,63.385,45,148,234,156.486,388.191,98.268
Delaware,2013,67991,101239,610148,4,4,1,64.377,89.971,2.487,6,21,37,82.218,211.136,60.866,10,39,60,151.446,385.606,97.727
District of Columbia,2013,30551,93509,435643,2,4,1,91.113,106.221,5.5,3,23,44,105.563,247.22,101.379,6,38,77,194.052,410.677,176.858
Florida,2013,1390131,1980707,13387121,73,76,16,59.496,74.764,2.002,104,402,764,75.087,203.198,57.034,196,666,1128,140.92,336.389,84.233
Georgia,2013,838199,1108195,6240700,38,39,7,49.531,65.229,1.98,51,195,390,60.592,176.392,62.424,94,308,561,111.899,277.803,89.875
