Utah,2005,233270,364626,1353274,19,102,253,79.842,279.243,186.962,23,111,294,96.795,304.379,217.431
Vermont,2005,51757,70705,414171,7,33,96,130.55,463.973,230.931,9,38,116,166.392,532.235,279.866
Virginia,2005,621149,782661,4767472,69,331,1143,111.07,422.617,239.742,80,376,1347,128.167,480.501,282.44
Washington,2005,532240,686791,4037966,52,253,910,97.524,368.072,225.32,67,296,1087,125.354,431.015,269.124
West Virginia,2005,136941,188109,1219878,20,84,397,143.427,446.739,325.528,25,99,499,184.177,528.093,409.418
Wisconsin,2005,469879,631978,3530390,52,269,957,110.269,425.6,270.966,65,300,1138,139.269,474.913,322.384
Wyoming,2005,42307,60899,324179,6,27,86,143.505,445.74,264.547,8,32,108,192.785,527.767,333.04
Alabama,2006,386639,500168,2919719,46,194,846,119.558,387.972,289.616,64,239,1002,164.336,478.203,343.2
Alaska,2006,64383,74321,395433,6,29,95,97.755,396.21,239.276,9,35,116,141.865,464.643,294.439
Arizona,2006,531706,667551,3852843,56,250,964,105.041,373.896,250.109,66,281,1107,124.162,421.304,287.33
Arkansas,2006,234358,298001,1778618,34,131,525,145.072,440.139,295.314,38,148,633,164.22,497.265,355.877
California,2006,3251070,4216574,22275311,226,1240,4452,69.564,294.115,199.847,286,1417,5099,88.12,336.126,228.918
Colorado,2006,387286,516885,3028921,39,217,696,101.949,420.656,229.703,57,253,860,147.858,488.547,283.824
Connecticut,2006,296415,352612,2273192,29,139,447,97.637,394.587,196.807,37,165,567,124.204,466.889,249.465
Delaware,2006,70333,91979,547985,7,34,134,93.168,368.343,245.312,8,37,155,110.603,404.212,283.141
District of Columbia,2006,37965,82030,377906,3,30,98,72.299,361.978,258.039,4,31,108,92.782,382.499,285.659
Florida,2006,1389340,1778827,12041147,132,631,2964,94.78,354.577,246.136,162,736,3481,116.622,413.478,289.058
Georgia,2006,822659,1001876,5761385,83,369,1407,100.439,368.003,244.126,113,439,1793,137.152,438.636,311.226
Hawaii,2006,99465,126140,819708,7,45,167,70.646,352.942,203.41,10,49,184,100.489,387.747,224.161
Idaho,2006,132866,165315,893079,12,55,187,88.373,334.488,209.863,15,64,227,112.132,384.774,254.15
Illinois,2006,1094265,1433731,8011425,111,567,2030,101.753,395.524,253.429,138,643,2387,126.311,448.183,298.008
Indiana,2006,539431,689525,3967335,63,295,1084,117.563,428.275,273.106,79,337,1320,146.25,488.342,332.794
Iowa,2006,248086,343994,1882850,29,127,463,117.732,370.629,246.136,36,149,566,145.179,433.887,300.429
Kansas,2006,235408,322138,1693284,28,131,421,117.233,406.26,248.602,36,158,525,151.997,491.986,310.005
Kentucky,2006,341772,430183,2710811,55,217,781,160.044,505.152,288.26,69,245,979,200.703,569.067,361.245
Louisiana,2006,372138,505392,2604053,41,198,702,111.091,391.274,269.632,50,226,856,134.893,448.022,328.559
Maine,2006,105652,127761,894906,12,55,239,117.138,429.338,267.535,14,60,272,136.332,473.216,304.315
Maryland,2006,478466,589416,3571216,42,198,798,87.699,335.699,223.538,50,228,930,104.444,386.243,260.291
Massachusetts,2006,510890,716472,4200845,49,252,858,95.34,352.361,204.324,67,308,1047,131.663,429.718,249.184
Michigan,2006,888059,1095038,6401469,95,457,1617,107.344,417.417,252.534,118,516,1934,132.438,471.581,302.195
Minnesota,2006,436903,582894,3276237,51,259,777,115.97,444.407,237.092,63,294,961,144.534,504.55,293.269
Mississippi,2006,259663,330771,1756337,24,124,472,93.352,374.473,268.622,31,146,588,121.274,441.87,335.04
Missouri,2006,494026,633170,3701021,59,265,1091,119.226,418.437,294.758,70,301,1256,140.955,476.154,339.481
Montana,2006,79003,105557,611324,10,42,137,121.072,394.987,224.324,13,53,179,166.315,499.413,293.442
Nebraska,2006,149456,209102,1085658,16,82,264,107.94,392.56,242.845,19,94,313,130.427,450.153,288.084
Nevada,2006,211067,243884,1609285,21,90,435,100.487,368.648,270.38,25,101,484,118.463,412.928,300.454
New Hampshire,2006,111310,134161,868239,11,55,191,99.359,406.965,219.758,14,62,223,126.127,465.325,257.174
New Jersey,2006,727090,852072,5662105,66,316,1205,91.193,370.69,212.806,84,362,1437,115.639,424.444,253.792
New Mexico,2006,172181,226537,1198968,20,94,264,117.839,414.278,219.795,26,107,324,150.167,470.708,270.208
New York,2006,1579916,2179143,12397704,130,734,2767,82.103,336.843,223.153,163,829,3120,103.486,380.524,251.657
North Carolina,2006,728599,907260,5664014,80,354,1453,109.558,390.439,256.613,98,398,1766,134.098,438.462,311.841
North Dakota,2006,50947,88579,388842,6,35,92,124.254,400.262,236.032,8,42,111,152.978,476.693,286.506
Ohio,2006,971766,1226839,7315244,125,557,2073,128.913,453.691,283.389,159,637,2459,163.951,519.604,336.114
Oklahoma,2006,299621,410759,2202862,40,172,683,132.093,417.923,310,49,199,810,162.508,483.372,367.93
Oregon,2006,297325,387123,2436662,29,131,553,96.918,338.551,227.143,40,153,666,135.047,394.94,273.211
Pennsylvania,2006,1018244,1324878,8099649,128,515,2027,125.681,388.366,250.223,154,606,2451,150.966,457.394,302.587
Rhode Island,2006,85339,127016,683457,10,53,164,114.723,420.27,240.612,12,61,195,142.846,479.884,285.049
South Carolina,2006,362886,457237,2759373,43,196,808,118.681,428.506,292.805,51,217,927,139.93,474.303,336.069
South Dakota,2006,66722,91328,484977,8,38,119,126.227,417.088,245.782,11,46,146,158.942,499.792,300.674
Tennessee,2006,496587,620435,3921118,65,264,1204,129.95,425.967,307.02,79,303,1417,159.718,489.031,361.278
Texas,2006,2105817,2699382,13969152,199,929,3540,94.731,344.279,253.415,239,1078,4201,113.259,399.23,300.769
Utah,2006,243193,370864,1398474,15,94,239,62.456,252.531,171.223,19,100,283,79.24,270.496,202.687
Vermont,2006,50946,68687,415768,6,28,92,115.381,412.738,221.721,8,34,116,151.778,489.292,279.647
Virginia,2006,617354,798995,4833297,68,316,1122,110.1,395.432,232.134,77,358,1332,123.978,447.611,275.61
Washington,2006,534929,672222,4127451,52,233,887,97.686,345.967,214.843,70,275,1087,131.218,409.775,263.248
West Virginia,2006,136317,181656,1221268,17,82,380,124.389,452.109,311.073,23,95,464,167.305,520.861,379.659
